Country,SiteID,SiteName,StudyNumber,Measure_Year,Measure_Month,Measure_DOY,Lat_Original,Long_Original,Latitude,Longitude,RS_Paper,RS_Norm,Tsoil(C),SoilMoisture(%),Meas_Method,IGBP_FromPaper,Ecosystem_type,Leaf_habit,DOY_Frequency,Tm,Comments
Canada,CA-VOS,The valley of Salluit,10012,2010,7,206,62.2,-75.633,62.25,-75.75,1.351,1.4,4.399,,IRGA,BSV,,,10,8.7,TN
Canada,CA-VOS,The valley of Salluit,10012,2010,7,206,62.2,-75.633,62.25,-75.75,2.769,2.87,14.334,,IRGA,BSV,,,10,8.7,HW
Canada,CA-VOS,The valley of Salluit,10012,2010,7,206,62.2,-75.633,62.25,-75.75,1.593,1.651,7.337,,IRGA,BSV,,,10,8.7,TW
Canada,CA-VOS,The valley of Salluit,10012,2010,7,209,62.2,-75.633,62.25,-75.75,1.932,2.003,3.419,,IRGA,BSV,,,10,8.7,TW
Canada,CA-VOS,The valley of Salluit,10012,2010,7,209,62.2,-75.633,62.25,-75.75,1.376,1.426,1.942,,IRGA,BSV,,,10,8.7,TN
Canada,CA-VOS,The valley of Salluit,10012,2010,7,211,62.2,-75.633,62.25,-75.75,1.261,1.307,6.963,,IRGA,BSV,,,10,8.7,HN
Canada,CA-VOS,The valley of Salluit,10012,2010,7,211,62.2,-75.633,62.25,-75.75,2.378,2.465,11.031,,IRGA,BSV,,,10,8.7,HW
Canada,CA-VOS,The valley of Salluit,10012,2010,7,212,62.2,-75.633,62.25,-75.75,1.819,1.885,4.725,,IRGA,BSV,,,10,8.7,TW
Canada,CA-VOS,The valley of Salluit,10012,2010,7,212,62.2,-75.633,62.25,-75.75,1.572,1.629,2.491,,IRGA,BSV,,,10,8.7,TN
Canada,CA-VOS,The valley of Salluit,10012,2010,8,214,62.2,-75.633,62.25,-75.75,1.839,1.906,3.076,,IRGA,BSV,,,42,12.5,TN
Canada,CA-VOS,The valley of Salluit,10012,2010,8,214,62.2,-75.633,62.25,-75.75,1.471,1.525,8.006,,IRGA,BSV,,,42,12.5,HN
Canada,CA-VOS,The valley of Salluit,10012,2010,8,214,62.2,-75.633,62.25,-75.75,3.541,3.671,5.859,,IRGA,BSV,,,42,12.5,TW
Canada,CA-VOS,The valley of Salluit,10012,2010,8,214,62.2,-75.633,62.25,-75.75,2.608,2.703,10.694,,IRGA,BSV,,,42,12.5,HW
Canada,CA-VOS,The valley of Salluit,10012,2010,8,216,62.2,-75.633,62.25,-75.75,3.418,3.543,6.615,,IRGA,BSV,,,42,12.5,TW
Canada,CA-VOS,The valley of Salluit,10012,2010,8,216,62.2,-75.633,62.25,-75.75,2.119,2.196,4.038,,IRGA,BSV,,,42,12.5,TN
Canada,CA-VOS,The valley of Salluit,10012,2010,8,218,62.2,-75.633,62.25,-75.75,1.603,1.662,4.244,,IRGA,BSV,,,42,12.5,TN
Canada,CA-VOS,The valley of Salluit,10012,2010,8,218,62.2,-75.633,62.25,-75.75,1.266,1.312,6.428,,IRGA,BSV,,,42,12.5,HN
Canada,CA-VOS,The valley of Salluit,10012,2010,8,218,62.2,-75.633,62.25,-75.75,2.603,2.698,6.753,,IRGA,BSV,,,42,12.5,TW
Canada,CA-VOS,The valley of Salluit,10012,2010,8,218,62.2,-75.633,62.25,-75.75,1.597,1.655,9.393,,IRGA,BSV,,,42,12.5,HW
Canada,CA-VOS,The valley of Salluit,10012,2010,8,220,62.2,-75.633,62.25,-75.75,1.871,1.939,4.45,,IRGA,BSV,,,42,12.5,TW
Canada,CA-VOS,The valley of Salluit,10012,2010,8,220,62.2,-75.633,62.25,-75.75,1.428,1.48,2.01,,IRGA,BSV,,,42,12.5,TN
Canada,CA-VOS,The valley of Salluit,10012,2010,8,222,62.2,-75.633,62.25,-75.75,2.407,2.495,4.519,,IRGA,BSV,,,42,12.5,TN
Canada,CA-VOS,The valley of Salluit,10012,2010,8,222,62.2,-75.633,62.25,-75.75,3.149,3.264,5.412,,IRGA,BSV,,,42,12.5,TW
Canada,CA-VOS,The valley of Salluit,10012,2010,8,223,62.2,-75.633,62.25,-75.75,2.262,2.345,12.16,,IRGA,BSV,,,42,12.5,HW
Canada,CA-VOS,The valley of Salluit,10012,2010,8,223,62.2,-75.633,62.25,-75.75,1.434,1.486,10.023,,IRGA,BSV,,,42,12.5,HN
Canada,CA-VOS,The valley of Salluit,10012,2010,8,224,62.2,-75.633,62.25,-75.75,2.5,2.592,5.996,,IRGA,BSV,,,42,12.5,TN
Canada,CA-VOS,The valley of Salluit,10012,2010,8,224,62.2,-75.633,62.25,-75.75,3.438,3.564,8.162,,IRGA,BSV,,,42,12.5,TW
Canada,CA-VOS,The valley of Salluit,10012,2010,8,226,62.2,-75.633,62.25,-75.75,3.581,3.712,8.677,,IRGA,BSV,,,42,12.5,TW
Canada,CA-VOS,The valley of Salluit,10012,2010,8,226,62.2,-75.633,62.25,-75.75,2.581,2.675,6.168,,IRGA,BSV,,,42,12.5,TN
Canada,CA-VOS,The valley of Salluit,10012,2010,8,227,62.2,-75.633,62.25,-75.75,1.768,1.833,11.96,,IRGA,BSV,,,42,12.5,HN
Canada,CA-VOS,The valley of Salluit,10012,2010,8,227,62.2,-75.633,62.25,-75.75,2.741,2.841,15.064,,IRGA,BSV,,,42,12.5,HW
Canada,CA-VOS,The valley of Salluit,10012,2010,8,228,62.2,-75.633,62.25,-75.75,3.479,3.607,8.883,,IRGA,BSV,,,42,12.5,TW
Canada,CA-VOS,The valley of Salluit,10012,2010,8,228,62.2,-75.633,62.25,-75.75,2.139,2.217,6.753,,IRGA,BSV,,,42,12.5,TN
Canada,CA-VOS,The valley of Salluit,10012,2010,8,229,62.2,-75.633,62.25,-75.75,2.121,2.199,11.759,,IRGA,BSV,,,42,12.5,HN
Canada,CA-VOS,The valley of Salluit,10012,2010,8,229,62.2,-75.633,62.25,-75.75,2.828,2.932,15.07,,IRGA,BSV,,,42,12.5,HW
Canada,CA-VOS,The valley of Salluit,10012,2010,8,230,62.2,-75.633,62.25,-75.75,2.541,2.634,9.811,,IRGA,BSV,,,42,12.5,TW
Canada,CA-VOS,The valley of Salluit,10012,2010,8,230,62.2,-75.633,62.25,-75.75,1.923,1.993,6.821,,IRGA,BSV,,,42,12.5,TN
Canada,CA-VOS,The valley of Salluit,10012,2010,8,231,62.2,-75.633,62.25,-75.75,1.129,1.17,9.765,,IRGA,BSV,,,42,12.5,HN
Canada,CA-VOS,The valley of Salluit,10012,2010,8,231,62.2,-75.633,62.25,-75.75,1.956,2.027,12.386,,IRGA,BSV,,,42,12.5,HW
Canada,CA-VOS,The valley of Salluit,10012,2010,8,232,62.2,-75.633,62.25,-75.75,1.284,1.331,7.199,,IRGA,BSV,,,42,12.5,TW
Canada,CA-VOS,The valley of Salluit,10012,2010,8,232,62.2,-75.633,62.25,-75.75,1.83,1.897,5.859,,IRGA,BSV,,,42,12.5,TN
Canada,CA-VOS,The valley of Salluit,10012,2010,8,233,62.2,-75.633,62.25,-75.75,0.799,0.828,7.976,,IRGA,BSV,,,42,12.5,HN
Canada,CA-VOS,The valley of Salluit,10012,2010,8,233,62.2,-75.633,62.25,-75.75,1.462,1.515,10.458,,IRGA,BSV,,,42,12.5,HW
Canada,CA-VOS,The valley of Salluit,10012,2010,8,234,62.2,-75.633,62.25,-75.75,2.149,2.228,7.955,,IRGA,BSV,,,42,12.5,TW
Canada,CA-VOS,The valley of Salluit,10012,2010,8,234,62.2,-75.633,62.25,-75.75,1.964,2.036,6.787,,IRGA,BSV,,,42,12.5,TN
Canada,CA-VOS,The valley of Salluit,10012,2010,8,235,62.2,-75.633,62.25,-75.75,0.904,0.937,7.773,,IRGA,BSV,,,42,12.5,HN
Canada,CA-VOS,The valley of Salluit,10012,2010,8,235,62.2,-75.633,62.25,-75.75,1.525,1.581,10.255,,IRGA,BSV,,,42,12.5,HW
Canada,CA-VOS,The valley of Salluit,10012,2010,8,236,62.2,-75.633,62.25,-75.75,1.242,1.287,8.058,,IRGA,BSV,,,42,12.5,TW
Canada,CA-VOS,The valley of Salluit,10012,2010,8,236,62.2,-75.633,62.25,-75.75,2.015,2.089,7.337,,IRGA,BSV,,,42,12.5,TN
Canada,CA-VOS,The valley of Salluit,10012,2010,8,237,62.2,-75.633,62.25,-75.75,0.926,0.96,7.983,,IRGA,BSV,,,42,12.5,HN
Canada,CA-VOS,The valley of Salluit,10012,2010,8,237,62.2,-75.633,62.25,-75.75,1.588,1.646,10.811,,IRGA,BSV,,,42,12.5,HW
China,CN-LSR, Liangshui Nature Reserve,10029,2012,6,157,47.175,128.886,47.25,128.75,3.564,3.695,11.399,74.36,IRGA,MF,,,9,18.4,Control-LP-Untreched
China,CN-LSR, Liangshui Nature Reserve,10029,2012,6,161,47.175,128.886,47.25,128.75,4.338,4.497,12.431,32.74,IRGA,MF,,,9,18.4,Control-SBF-Untreched
China,CN-LSR, Liangshui Nature Reserve,10029,2012,6,161,47.175,128.886,47.25,128.75,3.189,3.306,11.337,84.16,IRGA,MF,,,9,18.4,Control-PP-Untreched
China,CN-LSR, Liangshui Nature Reserve,10029,2012,6,161,47.175,128.886,47.25,128.75,3.149,3.264,12.866,87.8,IRGA,MF,,,9,18.4,Control-BPF-Untreched
China,CN-LSR, Liangshui Nature Reserve,10029,2012,6,172,47.175,128.886,47.25,128.75,2.906,3.012,14.135,98.78,IRGA,MF,,,9,18.4,Control-BPF-Untreched
China,CN-LSR, Liangshui Nature Reserve,10029,2012,6,172,47.175,128.886,47.25,128.75,3.811,3.951,15.137,92.24,IRGA,MF,,,9,18.4,Control-PP-Untreched
China,CN-LSR, Liangshui Nature Reserve,10029,2012,6,172,47.175,128.886,47.25,128.75,5.132,5.32,17.424,106.89,IRGA,MF,,,9,18.4,Control-SBF-Untreched
China,CN-LSR, Liangshui Nature Reserve,10029,2012,6,172,47.175,128.886,47.25,128.75,4.101,4.251,15.895,108.94,IRGA,MF,,,9,18.4,Control-LP-Untreched
China,CN-LSR, Liangshui Nature Reserve,10029,2012,6,178,47.175,128.886,47.25,128.75,4.972,5.155,17.733,111.84,IRGA,MF,,,9,18.4,Control-LP-Untreched
Singapore,SG-SIK,Singtel-Kranji,10037,2012,9,248,1.425,103.724,1.25,103.75,2.918,3.025,36.457,35.333,IRGA,GRA,,,20,,BNC
Singapore,SG-SIK,Singtel-Kranji,10037,2012,9,248,1.425,103.724,1.25,103.75,3.2,3.317,31.543,66.8,IRGA,GRA,,,20,,BWC
Singapore,SG-SIK,Singtel-Kranji,10037,2012,9,248,1.425,103.724,1.25,103.75,7.435,7.708,30.409,49.2,IRGA,GRA,,,20,,TNC
Singapore,SG-SIK,Singtel-Kranji,10037,2012,9,248,1.425,103.724,1.25,103.75,7.812,8.099,30.85,45.467,IRGA,GRA,,,20,,TWC
Singapore,SG-SIK,Singtel-Kranji,10037,2012,9,258,1.425,103.724,1.25,103.75,8.823,9.147,29.465,52.933,IRGA,GRA,,,20,,TWC
Singapore,SG-SIK,Singtel-Kranji,10037,2012,9,258,1.425,103.724,1.25,103.75,8.4,8.709,29.339,54.533,IRGA,GRA,,,20,,TNC
Singapore,SG-SIK,Singtel-Kranji,10037,2012,9,258,1.425,103.724,1.25,103.75,3.129,3.244,29.96,64.667,IRGA,GRA,,,20,,BWC
Singapore,SG-SIK,Singtel-Kranji,10037,2012,9,258,1.425,103.724,1.25,103.75,2.471,2.561,32.047,42.8,IRGA,GRA,,,20,,BNC
Singapore,SG-SIK,Singtel-Kranji,10037,2012,9,262,1.425,103.724,1.25,103.75,2.471,2.561,34.819,32.133,IRGA,GRA,,,20,,BNC
Singapore,SG-SIK,Singtel-Kranji,10037,2012,9,262,1.425,103.724,1.25,103.75,3.694,3.829,30.976,55.067,IRGA,GRA,,,20,,BWC
Singapore,SG-SIK,Singtel-Kranji,10037,2012,9,262,1.425,103.724,1.25,103.75,9.765,10.124,29.968,39.067,IRGA,GRA,,,20,,TNC
Singapore,SG-SIK,Singtel-Kranji,10037,2012,9,262,1.425,103.724,1.25,103.75,9.765,10.124,30.346,37.467,IRGA,GRA,,,20,,TWC
Singapore,SG-SIK,Singtel-Kranji,10037,2012,9,265,1.425,103.724,1.25,103.75,7.694,7.977,30.22,50.267,IRGA,GRA,,,20,,TWC
Singapore,SG-SIK,Singtel-Kranji,10037,2012,9,265,1.425,103.724,1.25,103.75,8.306,8.611,29.968,50.267,IRGA,GRA,,,20,,TNC
Singapore,SG-SIK,Singtel-Kranji,10037,2012,9,265,1.425,103.724,1.25,103.75,3.365,3.488,30.85,75.867,IRGA,GRA,,,20,,BWC
Singapore,SG-SIK,Singtel-Kranji,10037,2012,9,265,1.425,103.724,1.25,103.75,3.129,3.244,33.37,54.533,IRGA,GRA,,,20,,BNC
Singapore,SG-SIK,Singtel-Kranji,10037,2012,9,269,1.425,103.724,1.25,103.75,3.318,3.44,31.669,62,IRGA,GRA,,,20,,BNC
Singapore,SG-SIK,Singtel-Kranji,10037,2012,9,269,1.425,103.724,1.25,103.75,3.882,4.024,30.661,77.467,IRGA,GRA,,,20,,BWC
Singapore,SG-SIK,Singtel-Kranji,10037,2012,9,269,1.425,103.724,1.25,103.75,7.929,8.22,29.339,71.067,IRGA,GRA,,,20,,TNC
Singapore,SG-SIK,Singtel-Kranji,10037,2012,9,269,1.425,103.724,1.25,103.75,7.929,8.22,29.465,71.067,IRGA,GRA,,,20,,TWC
Singapore,SG-SIK,Singtel-Kranji,10037,2012,10,277,1.425,103.724,1.25,103.75,8.588,8.904,30.22,42.267,IRGA,GRA,,,12,,TWC
Singapore,SG-SIK,Singtel-Kranji,10037,2012,10,277,1.425,103.724,1.25,103.75,8.588,8.904,30.22,48.133,IRGA,GRA,,,12,,TNC
Singapore,SG-SIK,Singtel-Kranji,10037,2012,10,277,1.425,103.724,1.25,103.75,3.459,3.586,31.605,55.6,IRGA,GRA,,,12,,BWC
Singapore,SG-SIK,Singtel-Kranji,10037,2012,10,277,1.425,103.724,1.25,103.75,2.376,2.463,34.944,35.867,IRGA,GRA,,,12,,BNC
Singapore,SG-SIK,Singtel-Kranji,10037,2012,10,290,1.425,103.724,1.25,103.75,1.624,1.683,33.055,60.4,IRGA,GRA,,,12,,BNC
Singapore,SG-SIK,Singtel-Kranji,10037,2012,10,290,1.425,103.724,1.25,103.75,2.612,2.708,29.968,87.067,IRGA,GRA,,,12,,BWC
Singapore,SG-SIK,Singtel-Kranji,10037,2012,10,290,1.425,103.724,1.25,103.75,7.506,7.782,29.528,58.5,IRGA,GRA,,,12,,TNC
Singapore,SG-SIK,Singtel-Kranji,10037,2012,10,290,1.425,103.724,1.25,103.75,6.471,6.709,29.528,58.8,IRGA,GRA,,,12,,TWC
Singapore,SG-SIK,Singtel-Kranji,10037,2012,10,297,1.425,103.724,1.25,103.75,7.129,7.391,30.724,67.867,IRGA,GRA,,,12,,TWC
Singapore,SG-SIK,Singtel-Kranji,10037,2012,10,297,1.425,103.724,1.25,103.75,9.435,9.782,29.906,67.867,IRGA,GRA,,,12,,TNC
Singapore,SG-SIK,Singtel-Kranji,10037,2012,10,297,1.425,103.724,1.25,103.75,4.071,4.22,32.677,82.267,IRGA,GRA,,,12,,BWC
Singapore,SG-SIK,Singtel-Kranji,10037,2012,10,297,1.425,103.724,1.25,103.75,3.224,3.342,33.811,60.4,IRGA,GRA,,,12,,BNC
Singapore,SG-SIK,Singtel-Kranji,10037,2012,11,306,1.425,103.724,1.25,103.75,2.471,2.561,32.173,34.8,IRGA,GRA,,,20,,BNC
Singapore,SG-SIK,Singtel-Kranji,10037,2012,11,306,1.425,103.724,1.25,103.75,3.318,3.44,30.85,76.4,IRGA,GRA,,,20,,BWC
Singapore,SG-SIK,Singtel-Kranji,10037,2012,11,306,1.425,103.724,1.25,103.75,9.388,9.733,29.968,46,IRGA,GRA,,,20,,TNC
Singapore,SG-SIK,Singtel-Kranji,10037,2012,11,306,1.425,103.724,1.25,103.75,7.647,7.928,29.968,39.6,IRGA,GRA,,,20,,TWC
Singapore,SG-SIK,Singtel-Kranji,10037,2012,11,313,1.425,103.724,1.25,103.75,7.271,7.538,30.409,83.867,IRGA,GRA,,,20,,TWC
Singapore,SG-SIK,Singtel-Kranji,10037,2012,11,313,1.425,103.724,1.25,103.75,10.94,11.342,30.22,81.2,IRGA,GRA,,,20,,TNC
Singapore,SG-SIK,Singtel-Kranji,10037,2012,11,313,1.425,103.724,1.25,103.75,3.318,3.44,33.496,88.133,IRGA,GRA,,,20,,BWC
Singapore,SG-SIK,Singtel-Kranji,10037,2012,11,313,1.425,103.724,1.25,103.75,1.246,1.291,34.756,80.667,IRGA,GRA,,,20,,BNC
Singapore,SG-SIK,Singtel-Kranji,10037,2012,11,321,1.425,103.724,1.25,103.75,0.964,0.999,32.299,91.867,IRGA,GRA,,,20,,BNC
Singapore,SG-SIK,Singtel-Kranji,10037,2012,11,321,1.425,103.724,1.25,103.75,3.176,3.292,32.803,96.133,IRGA,GRA,,,20,,BWC
Singapore,SG-SIK,Singtel-Kranji,10037,2012,11,321,1.425,103.724,1.25,103.75,9.106,9.441,29.906,83.867,IRGA,GRA,,,20,,TNC
Singapore,SG-SIK,Singtel-Kranji,10037,2012,11,321,1.425,103.724,1.25,103.75,5.671,5.879,30.409,84.933,IRGA,GRA,,,20,,TWC
Singapore,SG-SIK,Singtel-Kranji,10037,2012,11,325,1.425,103.724,1.25,103.75,5.906,6.123,30.354,82.267,IRGA,GRA,,,20,,TWC
Singapore,SG-SIK,Singtel-Kranji,10037,2012,11,325,1.425,103.724,1.25,103.75,10.518,10.905,30.409,82.267,IRGA,GRA,,,20,,TNC
Singapore,SG-SIK,Singtel-Kranji,10037,2012,11,325,1.425,103.724,1.25,103.75,3.318,3.44,32.992,95.067,IRGA,GRA,,,20,,BWC
Singapore,SG-SIK,Singtel-Kranji,10037,2012,11,325,1.425,103.724,1.25,103.75,2.282,2.365,32.74,90.8,IRGA,GRA,,,20,,BNC
Singapore,SG-SIK,Singtel-Kranji,10037,2012,11,333,1.425,103.724,1.25,103.75,1.435,1.487,31.921,92.933,IRGA,GRA,,,20,,BNC
Singapore,SG-SIK,Singtel-Kranji,10037,2012,11,333,1.425,103.724,1.25,103.75,3.835,3.976,31.732,97.733,IRGA,GRA,,,20,,BWC
Singapore,SG-SIK,Singtel-Kranji,10037,2012,11,333,1.425,103.724,1.25,103.75,9.624,9.978,29.591,79.6,IRGA,GRA,,,20,,TNC
Singapore,SG-SIK,Singtel-Kranji,10037,2012,11,333,1.425,103.724,1.25,103.75,5.859,6.074,29.906,83.867,IRGA,GRA,,,20,,TWC
China,CN-JBW,Jiubawu Farm Heilongjiang,10108,2012,6,153,47.61,134.27,47.75,134.25,3.922,3.922,26.442,,Alkali absorption,CRO,,,16,19.9,Dryland to paddy
China,CN-JBW,Jiubawu Farm Heilongjiang,10108,2012,6,153,47.61,134.27,47.75,134.25,3.822,3.822,22.84,,Alkali absorption,CRO,,,16,19.9,Wetland to paddy
China,CN-JBW,Jiubawu Farm Heilongjiang,10108,2012,6,153,47.61,134.27,47.75,134.25,3.767,3.767,29.34,,Alkali absorption,CRO,,,16,19.9,Wet to dryland
China,CN-JBW,Jiubawu Farm Heilongjiang,10108,2012,6,153,47.61,134.27,47.75,134.25,2.639,2.639,23.003,,Alkali absorption,CRO,,,16,19.9,Forest to dryland
China,CN-JBW,Jiubawu Farm Heilongjiang,10108,2012,6,153,47.61,134.27,47.75,134.25,3.759,3.759,21.948,,Alkali absorption,CRO,,,16,19.9,Permanet dryland
China,CN-JBW,Jiubawu Farm Heilongjiang,10108,2012,6,153,47.61,134.27,47.75,134.25,2.458,2.458,21.091,,Alkali absorption,CRO,,,16,19.9,Permanet wetland
China,CN-JBW,Jiubawu Farm Heilongjiang,10108,2012,6,153,47.61,134.27,47.75,134.25,2.019,2.019,21.79,,Alkali absorption,CRO,,,16,19.9,Permanet forest
China,CN-JBW,Jiubawu Farm Heilongjiang,10108,2012,6,153,47.61,134.27,47.75,134.25,2.317,2.317,22.244,,Alkali absorption,CRO,,,16,19.9,Permanet grassland
China,CN-JBW,Jiubawu Farm Heilongjiang,10108,2012,6,171,47.61,134.27,47.75,134.25,2.121,2.121,12,,Alkali absorption,CRO,,,16,19.9,Permanet grassland
China,CN-JBW,Jiubawu Farm Heilongjiang,10108,2012,6,171,47.61,134.27,47.75,134.25,1.626,1.626,19.16,,Alkali absorption,CRO,,,16,19.9,Permanet forest
China,CN-JBW,Jiubawu Farm Heilongjiang,10108,2012,6,171,47.61,134.27,47.75,134.25,2.363,2.363,22.546,,Alkali absorption,CRO,,,16,19.9,Permanet wetland
China,CN-JBW,Jiubawu Farm Heilongjiang,10108,2012,6,171,47.61,134.27,47.75,134.25,2.825,2.825,15.7,,Alkali absorption,CRO,,,16,19.9,Permanet dryland
China,CN-JBW,Jiubawu Farm Heilongjiang,10108,2012,6,171,47.61,134.27,47.75,134.25,2.525,2.525,21.446,,Alkali absorption,CRO,,,16,19.9,Forest to dryland
China,CN-JBW,Jiubawu Farm Heilongjiang,10108,2012,6,171,47.61,134.27,47.75,134.25,2.669,2.669,24.216,,Alkali absorption,CRO,,,16,19.9,Wet to dryland
China,CN-JBW,Jiubawu Farm Heilongjiang,10108,2012,6,171,47.61,134.27,47.75,134.25,2.94,2.94,23.835,,Alkali absorption,CRO,,,16,19.9,Wetland to paddy
China,CN-JBW,Jiubawu Farm Heilongjiang,10108,2012,6,171,47.61,134.27,47.75,134.25,3.245,3.245,23.664,,Alkali absorption,CRO,,,16,19.9,Dryland to paddy
China,CN-BTM,Baotianman Henan,20003,2005,2,40,33.466,111.916,33.25,111.75,0.954,0.989,0.518,,IRGA,EBF,,,9,1.2,Site IV
China,CN-BTM,Baotianman Henan,20003,2005,2,41,33.466,111.916,33.25,111.75,1.682,1.743,5.016,26.07,IRGA,EBF,,,9,1.2,Site V
China,CN-BTM,Baotianman Henan,20003,2005,2,43,33.466,111.916,33.25,111.75,1.254,1.3,5.968,22.596,IRGA,EBF,,,9,1.2,Site III
China,CN-BTM,Baotianman Henan,20003,2005,2,43,33.466,111.916,33.25,111.75,0.607,0.629,-0.434,,IRGA,EBF,,,9,1.2,Site II
China,CN-BTM,Baotianman Henan,20003,2005,2,43,33.466,111.916,33.25,111.75,1.074,1.113,0.058,,IRGA,EBF,,,9,1.2,Site I
China,CN-BTM,Baotianman Henan,20003,2005,2,56,33.466,111.916,33.25,111.75,1.922,1.992,8.371,25.223,IRGA,EBF,,,9,1.2,Site I
China,CN-BTM,Baotianman Henan,20003,2005,2,56,33.466,111.916,33.25,111.75,1.435,1.487,4.597,23.08,IRGA,EBF,,,9,1.2,Site IV
China,CN-BTM,Baotianman Henan,20003,2005,2,56,33.466,111.916,33.25,111.75,1.923,1.993,7.115,23.267,IRGA,EBF,,,9,1.2,Site V
China,CN-BTM,Baotianman Henan,20003,2005,2,58,33.466,111.916,33.25,111.75,1.867,1.935,7.988,,IRGA,EBF,,,9,1.2,Site II
China,CN-BTM,Baotianman Henan,20003,2005,3,60,33.466,111.916,33.25,111.75,1.909,1.979,10.46,20.689,IRGA,EBF,,,10,9.2,Site III
China,CN-BTM,Baotianman Henan,20003,2005,3,69,33.466,111.916,33.25,111.75,1.991,2.064,10.607,22.203,IRGA,EBF,,,10,9.2,Site V
China,CN-BTM,Baotianman Henan,20003,2005,3,70,33.466,111.916,33.25,111.75,1.721,1.784,7.751,20.536,IRGA,EBF,,,10,9.2,Site IV
China,CN-BTM,Baotianman Henan,20003,2005,3,71,33.466,111.916,33.25,111.75,1.651,1.711,7.197,25.736,IRGA,EBF,,,10,9.2,Site II
China,CN-BTM,Baotianman Henan,20003,2005,3,71,33.466,111.916,33.25,111.75,2.16,2.239,13.982,21.265,IRGA,EBF,,,10,9.2,Site I
China,CN-BTM,Baotianman Henan,20003,2005,3,75,33.466,111.916,33.25,111.75,2.025,2.099,14.238,19.02,IRGA,EBF,,,10,9.2,Site III
China,CN-BTM,Baotianman Henan,20003,2005,3,84,33.466,111.916,33.25,111.75,1.917,1.987,13.037,16.264,IRGA,EBF,,,10,9.2,Site IV
China,CN-BTM,Baotianman Henan,20003,2005,3,84,33.466,111.916,33.25,111.75,2.742,2.842,14.883,21.677,IRGA,EBF,,,10,9.2,Site I
China,CN-BTM,Baotianman Henan,20003,2005,3,85,33.466,111.916,33.25,111.75,1.956,2.027,17.979,18.488,IRGA,EBF,,,10,9.2,Site V
China,CN-BTM,Baotianman Henan,20003,2005,3,87,33.466,111.916,33.25,111.75,2.055,2.13,11.412,22.612,IRGA,EBF,,,10,9.2,Site II
China,CN-BTM,Baotianman Henan,20003,2005,4,92,33.466,111.916,33.25,111.75,2.124,2.202,14.655,19,IRGA,EBF,,,10,18,Site III
China,CN-BTM,Baotianman Henan,20003,2005,4,98,33.466,111.916,33.25,111.75,2.263,2.346,17.588,17.72,IRGA,EBF,,,10,18,Site I
China,CN-BTM,Baotianman Henan,20003,2005,4,100,33.466,111.916,33.25,111.75,2.611,2.707,15.401,22.14,IRGA,EBF,,,10,18,Site V
China,CN-BTM,Baotianman Henan,20003,2005,4,101,33.466,111.916,33.25,111.75,1.881,1.95,15.541,14.131,IRGA,EBF,,,10,18,Site IV
China,CN-BTM,Baotianman Henan,20003,2005,4,101,33.466,111.916,33.25,111.75,1.839,1.906,17.631,18.495,IRGA,EBF,,,10,18,Site II
China,CN-BTM,Baotianman Henan,20003,2005,4,108,33.466,111.916,33.25,111.75,3.107,3.221,17.211,24.026,IRGA,EBF,,,10,18,Site III
China,CN-BTM,Baotianman Henan,20003,2005,4,112,33.466,111.916,33.25,111.75,5.365,5.562,18.79,26.246,IRGA,EBF,,,10,18,Site I
China,CN-BTM,Baotianman Henan,20003,2005,4,113,33.466,111.916,33.25,111.75,3.422,3.547,19.589,24.138,IRGA,EBF,,,10,18,Site V
China,CN-BTM,Baotianman Henan,20003,2005,4,114,33.466,111.916,33.25,111.75,2.755,2.856,16.005,21.299,IRGA,EBF,,,10,18,Site IV
China,CN-BTM,Baotianman Henan,20003,2005,4,115,33.466,111.916,33.25,111.75,1.795,1.861,16.138,17.647,IRGA,EBF,,,10,18,Site II
China,CN-BTM,Baotianman Henan,20003,2005,5,123,33.466,111.916,33.25,111.75,4.09,4.24,18.851,25.06,IRGA,EBF,,,10,21.2,Site III
China,CN-BTM,Baotianman Henan,20003,2005,5,127,33.466,111.916,33.25,111.75,2.712,2.811,16.886,18.231,IRGA,EBF,,,10,21.2,Site I
China,CN-BTM,Baotianman Henan,20003,2005,5,128,33.466,111.916,33.25,111.75,3.236,3.355,18.879,22.705,IRGA,EBF,,,10,21.2,Site IV
China,CN-BTM,Baotianman Henan,20003,2005,5,129,33.466,111.916,33.25,111.75,3.696,3.832,16.746,27.468,IRGA,EBF,,,10,21.2,Site II
China,CN-BTM,Baotianman Henan,20003,2005,5,129,33.466,111.916,33.25,111.75,2.73,2.83,20.195,19.1,IRGA,EBF,,,10,21.2,Site V
China,CN-BTM,Baotianman Henan,20003,2005,5,141,33.466,111.916,33.25,111.75,2.732,2.832,20.084,17.272,IRGA,EBF,,,10,21.2,Site III
China,CN-BTM,Baotianman Henan,20003,2005,5,141,33.466,111.916,33.25,111.75,4.249,4.405,19.791,24.781,IRGA,EBF,,,10,21.2,Site I
China,CN-BTM,Baotianman Henan,20003,2005,5,143,33.466,111.916,33.25,111.75,3.68,3.815,18.313,25.815,IRGA,EBF,,,10,21.2,Site V
China,CN-BTM,Baotianman Henan,20003,2005,5,144,33.466,111.916,33.25,111.75,3.223,3.341,20.963,17.943,IRGA,EBF,,,10,21.2,Site II
China,CN-BTM,Baotianman Henan,20003,2005,5,145,33.466,111.916,33.25,111.75,2.398,2.486,17.117,13.165,IRGA,EBF,,,10,21.2,Site IV
